Transaction ID;Country;Amount (USD);Transaction Type;Date of Transaction;Person Involved;Industry;Destination Country;Reported by Authority;Source of Money;Money Laundering Risk Score;Shell Companies Involved;Financial Institution;Tax Haven Country
TX0000003400;USA;14.746.154.612.256.200;Cash Withdrawal;22/5/13 15:00;Person_8582;Arms Trade;Russia;False;Legal;1;9;Bank_281;Switzerland
TX0000003401;China;4.994.256.043.714.860;Offshore Transfer;22/5/13 16:00;Person_4931;Construction;Brazil;False;Legal;8;1;Bank_102;Switzerland
TX0000003402;Russia;4.761.054.462.762.770;Property Purchase;22/5/13 17:00;Person_5630;Construction;India;True;Legal;3;5;Bank_237;Panama
TX0000003403;UK;19.340.703.427.823.500;Cash Withdrawal;22/5/13 18:00;Person_7713;Finance;USA;True;Illegal;1;7;Bank_424;Panama
TX0000003404;UAE;16.615.570.335.315.100;Property Purchase;22/5/13 19:00;Person_336;Finance;UAE;False;Legal;5;7;Bank_306;Singapore
TX0000003405;USA;3.446.809.048.630.770;Stocks Transfer;22/5/13 20:00;Person_2737;Luxury Goods;Brazil;False;Illegal;9;8;Bank_149;Switzerland
TX0000003406;UAE;25.600.341.745.910.800;Stocks Transfer;22/5/13 21:00;Person_4536;Real Estate;UAE;False;Legal;6;1;Bank_80;Switzerland
TX0000003407;USA;1.101.278.157.383.700;Offshore Transfer;22/5/13 22:00;Person_1948;Real Estate;India;False;Illegal;8;9;Bank_491;Singapore
TX0000003408;India;3.926.953.320.643.570;Stocks Transfer;22/5/13 23:00;Person_8021;Oil & Gas;USA;False;Illegal;7;6;Bank_412;Singapore
TX0000003409;Singapore;3.321.217.510.582.840;Cryptocurrency;23/5/13 00:00;Person_5061;Luxury Goods;India;True;Legal;8;6;Bank_369;Cayman Islands
TX0000003410;China;11.778.506.870.401.400;Cash Withdrawal;23/5/13 01:00;Person_8879;Oil & Gas;UAE;True;Legal;5;6;Bank_454;Singapore
TX0000003411;China;3.258.740.967.385.230;Property Purchase;23/5/13 02:00;Person_6005;Oil & Gas;Switzerland;False;Illegal;10;4;Bank_129;Bahamas
TX0000003412;USA;12.230.456.376.188.300;Property Purchase;23/5/13 03:00;Person_4325;Construction;Switzerland;False;Illegal;2;4;Bank_43;Singapore
TX0000003413;Russia;4.905.965.749.940.410;Offshore Transfer;23/5/13 04:00;Person_3577;Casinos;UK;True;Legal;2;1;Bank_387;Cayman Islands
TX0000003414;South Africa;3.330.745.550.778.130;Cash Withdrawal;23/5/13 05:00;Person_4170;Construction;Switzerland;False;Illegal;2;7;Bank_53;Cayman Islands
TX0000003415;Russia;2.597.682.987.197.690;Cryptocurrency;23/5/13 06:00;Person_6604;Finance;China;False;Illegal;4;6;Bank_57;Switzerland
TX0000003416;UK;4.033.319.661.413.690;Cryptocurrency;23/5/13 07:00;Person_4310;Construction;USA;False;Legal;1;9;Bank_397;Singapore
TX0000003417;China;43.451.122.867.582.300;Stocks Transfer;23/5/13 08:00;Person_6101;Construction;Brazil;False;Illegal;4;1;Bank_115;Switzerland
TX0000003418;UK;10.246.430.197.698.600;Cryptocurrency;23/5/13 09:00;Person_4807;Finance;UAE;True;Legal;4;5;Bank_167;Panama
TX0000003419;UK;1.379.353.488.133.700;Property Purchase;23/5/13 10:00;Person_8573;Real Estate;Singapore;False;Illegal;6;4;Bank_163;Switzerland
TX0000003420;UK;30.277.643.492.868.900;Cash Withdrawal;23/5/13 11:00;Person_7282;Construction;Brazil;False;Illegal;5;5;Bank_364;Bahamas
TX0000003421;Russia;5.478.465.719.110.680;Cash Withdrawal;23/5/13 12:00;Person_1115;Arms Trade;UK;False;Illegal;8;1;Bank_69;Luxembourg
TX0000003422;UK;4.839.982.722.037.010;Offshore Transfer;23/5/13 13:00;Person_8648;Construction;Switzerland;False;Illegal;1;0;Bank_479;Bahamas
TX0000003423;UAE;35.229.567.579.772.500;Property Purchase;23/5/13 14:00;Person_6814;Real Estate;South Africa;True;Illegal;7;9;Bank_160;Panama
TX0000003424;UK;8.052.780.651.494.540;Cryptocurrency;23/5/13 15:00;Person_360;Luxury Goods;Switzerland;False;Illegal;8;7;Bank_189;Cayman Islands
TX0000003425;USA;10.874.245.504.124.800;Offshore Transfer;23/5/13 16:00;Person_2523;Finance;USA;False;Illegal;2;8;Bank_14;Panama
TX0000003426;Switzerland;1.413.529.499.490.730;Cash Withdrawal;23/5/13 17:00;Person_1790;Oil & Gas;Russia;True;Legal;10;3;Bank_137;Switzerland
TX0000003427;USA;2.879.799.221.507.680;Property Purchase;23/5/13 18:00;Person_568;Finance;USA;False;Illegal;1;0;Bank_224;Cayman Islands
TX0000003428;Russia;4.996.336.002.548.390;Cash Withdrawal;23/5/13 19:00;Person_858;Casinos;UAE;True;Illegal;1;3;Bank_120;Luxembourg
TX0000003429;China;4.851.664.430.205.560;Stocks Transfer;23/5/13 20:00;Person_8933;Construction;USA;True;Illegal;1;4;Bank_149;Cayman Islands
TX0000003430;China;2.839.621.697.711.600;Property Purchase;23/5/13 21:00;Person_997;Casinos;UAE;False;Illegal;8;6;Bank_370;Cayman Islands
TX0000003431;India;255.254.282.068.315;Cryptocurrency;23/5/13 22:00;Person_4471;Oil & Gas;USA;True;Legal;8;3;Bank_81;Luxembourg
TX0000003432;India;32.081.287.116.210.000;Property Purchase;23/5/13 23:00;Person_4064;Oil & Gas;USA;False;Illegal;8;3;Bank_373;Singapore
TX0000003433;UK;2.412.380.970.928.490;Property Purchase;24/5/13 00:00;Person_2472;Casinos;Switzerland;False;Illegal;10;0;Bank_293;Switzerland
TX0000003434;India;3.753.750.532.453.500;Cryptocurrency;24/5/13 01:00;Person_4386;Construction;Singapore;True;Legal;9;0;Bank_490;Bahamas
TX0000003435;South Africa;3.051.792.732.494.960;Stocks Transfer;24/5/13 02:00;Person_9875;Oil & Gas;Singapore;False;Illegal;9;0;Bank_82;Singapore
TX0000003436;Singapore;28.227.327.902.809.600;Cryptocurrency;24/5/13 03:00;Person_6251;Oil & Gas;Brazil;False;Legal;7;3;Bank_404;Switzerland
TX0000003437;Singapore;4.304.401.220.172.570;Property Purchase;24/5/13 04:00;Person_6944;Oil & Gas;South Africa;False;Illegal;4;9;Bank_97;Panama
TX0000003438;Singapore;36.026.894.158.449.000;Cash Withdrawal;24/5/13 05:00;Person_3635;Construction;China;False;Illegal;4;9;Bank_498;Luxembourg
TX0000003439;China;22.422.608.205.942.800;Property Purchase;24/5/13 06:00;Person_7920;Construction;India;True;Legal;9;4;Bank_183;Cayman Islands
TX0000003440;UAE;42.638.519.179.466.500;Cash Withdrawal;24/5/13 07:00;Person_3260;Casinos;South Africa;True;Legal;4;1;Bank_345;Switzerland
TX0000003441;Russia;12.982.262.390.917.200;Stocks Transfer;24/5/13 08:00;Person_1859;Oil & Gas;UK;False;Legal;5;4;Bank_235;Bahamas
TX0000003442;China;8.189.510.419.357.480;Offshore Transfer;24/5/13 09:00;Person_1040;Oil & Gas;UAE;True;Illegal;3;7;Bank_228;Switzerland
TX0000003443;UK;177.024.276.604.611;Cash Withdrawal;24/5/13 10:00;Person_5400;Real Estate;Switzerland;True;Legal;2;0;Bank_63;Bahamas
TX0000003444;USA;5.150.727.163.738.210;Cash Withdrawal;24/5/13 11:00;Person_8395;Oil & Gas;South Africa;False;Illegal;4;4;Bank_147;Cayman Islands
TX0000003445;Brazil;9.433.658.064.633.080;Offshore Transfer;24/5/13 12:00;Person_9754;Arms Trade;Russia;False;Legal;10;8;Bank_218;Bahamas
TX0000003446;UK;5.446.675.135.805.240;Stocks Transfer;24/5/13 13:00;Person_6479;Finance;UAE;True;Illegal;6;4;Bank_37;Luxembourg
TX0000003447;UAE;15.281.478.568.895.800;Property Purchase;24/5/13 14:00;Person_2156;Luxury Goods;Switzerland;False;Illegal;1;6;Bank_479;Panama
TX0000003448;Brazil;38.003.996.876.694.700;Cryptocurrency;24/5/13 15:00;Person_8891;Finance;Switzerland;True;Legal;4;8;Bank_287;Bahamas
TX0000003449;UAE;3.678.202.839.951.950;Cash Withdrawal;24/5/13 16:00;Person_9612;Luxury Goods;India;False;Legal;4;5;Bank_106;Singapore
TX0000003450;Brazil;7.780.156.113.966.700;Offshore Transfer;24/5/13 17:00;Person_4189;Finance;UAE;True;Illegal;3;9;Bank_108;Bahamas
TX0000003451;India;2.589.191.969.908.690;Offshore Transfer;24/5/13 18:00;Person_6347;Finance;Singapore;False;Illegal;9;0;Bank_226;Singapore
TX0000003452;UK;6.448.371.706.957.180;Property Purchase;24/5/13 19:00;Person_2491;Oil & Gas;USA;False;Legal;5;6;Bank_87;Cayman Islands
TX0000003453;Russia;2.095.888.854.423.390;Offshore Transfer;24/5/13 20:00;Person_708;Casinos;USA;False;Illegal;1;6;Bank_302;Panama
TX0000003454;South Africa;15.108.836.983.309.700;Offshore Transfer;24/5/13 21:00;Person_8389;Real Estate;Singapore;False;Illegal;8;6;Bank_447;Singapore
TX0000003455;Singapore;5.482.333.445.741.550;Property Purchase;24/5/13 22:00;Person_6749;Finance;India;False;Illegal;2;0;Bank_78;Panama
TX0000003456;UK;19.445.553.816.877.300;Cryptocurrency;24/5/13 23:00;Person_99;Real Estate;Russia;False;Illegal;9;9;Bank_474;Switzerland
TX0000003457;India;3.737.880.924.091.930;Cash Withdrawal;25/5/13 00:00;Person_2363;Oil & Gas;Switzerland;False;Illegal;8;8;Bank_190;Panama
TX0000003458;Russia;2.019.125.307.519.970;Property Purchase;25/5/13 01:00;Person_855;Luxury Goods;India;True;Illegal;1;9;Bank_304;Luxembourg
TX0000003459;China;345.386.214.623.516;Stocks Transfer;25/5/13 02:00;Person_812;Finance;Singapore;False;Illegal;9;2;Bank_310;Bahamas
TX0000003460;South Africa;5.208.497.881.456.800;Property Purchase;25/5/13 03:00;Person_5340;Casinos;Brazil;False;Illegal;7;9;Bank_16;Singapore
TX0000003461;Russia;26.485.902.196.514.200;Cryptocurrency;25/5/13 04:00;Person_5504;Oil & Gas;Brazil;False;Illegal;6;7;Bank_467;Bahamas
TX0000003462;USA;26.116.868.741.463.200;Offshore Transfer;25/5/13 05:00;Person_998;Finance;Singapore;False;Illegal;5;6;Bank_260;Singapore
TX0000003463;Russia;3.782.053.677.095.150;Cash Withdrawal;25/5/13 06:00;Person_6138;Casinos;South Africa;False;Illegal;5;6;Bank_10;Cayman Islands
TX0000003464;Singapore;4.204.309.056.749.600;Offshore Transfer;25/5/13 07:00;Person_7985;Oil & Gas;Switzerland;False;Illegal;8;8;Bank_232;Bahamas
TX0000003465;China;3.603.488.392.692.780;Cash Withdrawal;25/5/13 08:00;Person_8862;Real Estate;China;False;Legal;9;1;Bank_338;Singapore
TX0000003466;Brazil;6.584.582.634.981.720;Cash Withdrawal;25/5/13 09:00;Person_7186;Casinos;Brazil;False;Illegal;6;5;Bank_278;Switzerland
TX0000003467;UAE;18.730.157.286.558.000;Offshore Transfer;25/5/13 10:00;Person_915;Oil & Gas;South Africa;False;Illegal;8;4;Bank_394;Luxembourg
TX0000003468;Singapore;1.999.682.575.936.740;Offshore Transfer;25/5/13 11:00;Person_3723;Construction;Switzerland;False;Legal;10;5;Bank_145;Cayman Islands
TX0000003469;India;2.199.160.591.513.760;Stocks Transfer;25/5/13 12:00;Person_2862;Finance;China;False;Illegal;2;4;Bank_242;Luxembourg
TX0000003470;Russia;4.108.438.242.567.090;Stocks Transfer;25/5/13 13:00;Person_6068;Casinos;China;False;Legal;8;8;Bank_411;Bahamas
TX0000003471;USA;4.400.260.211.102.510;Stocks Transfer;25/5/13 14:00;Person_9603;Finance;South Africa;False;Illegal;4;1;Bank_9;Singapore
TX0000003472;China;4.063.461.370.191.220;Stocks Transfer;25/5/13 15:00;Person_8632;Casinos;South Africa;False;Illegal;10;1;Bank_127;Singapore
TX0000003473;Russia;464.422.267.679.066;Stocks Transfer;25/5/13 16:00;Person_9630;Finance;Switzerland;True;Illegal;7;9;Bank_41;Singapore
TX0000003474;South Africa;4.631.374.612.389.850;Offshore Transfer;25/5/13 17:00;Person_4287;Real Estate;USA;False;Illegal;6;0;Bank_119;Cayman Islands
TX0000003475;Russia;3.811.667.258.466.310;Property Purchase;25/5/13 18:00;Person_9981;Luxury Goods;Singapore;False;Illegal;2;0;Bank_315;Cayman Islands
TX0000003476;India;16.503.069.970.262.200;Cash Withdrawal;25/5/13 19:00;Person_9405;Casinos;USA;False;Legal;3;2;Bank_98;Bahamas
TX0000003477;Switzerland;31.127.129.642.566.500;Offshore Transfer;25/5/13 20:00;Person_5557;Construction;India;False;Illegal;8;1;Bank_203;Switzerland
TX0000003478;India;3.257.800.769.140.310;Cryptocurrency;25/5/13 21:00;Person_2141;Real Estate;South Africa;False;Illegal;10;5;Bank_184;Singapore
TX0000003479;South Africa;12.342.124.815.166.000;Stocks Transfer;25/5/13 22:00;Person_365;Construction;UK;False;Illegal;5;2;Bank_44;Switzerland
TX0000003480;India;21.125.071.572.729.100;Cash Withdrawal;25/5/13 23:00;Person_8771;Arms Trade;India;False;Illegal;1;7;Bank_385;Singapore
TX0000003481;China;4.718.969.872.601.260;Property Purchase;26/5/13 00:00;Person_9205;Arms Trade;Switzerland;False;Legal;4;5;Bank_378;Panama
TX0000003482;India;4.848.125.499.591.540;Cash Withdrawal;26/5/13 01:00;Person_6470;Construction;UK;False;Illegal;1;8;Bank_423;Cayman Islands
TX0000003483;India;41.279.736.598.714.800;Cash Withdrawal;26/5/13 02:00;Person_8150;Construction;Brazil;True;Illegal;7;3;Bank_310;Panama
TX0000003484;UK;4.485.241.178.048.330;Stocks Transfer;26/5/13 03:00;Person_2004;Real Estate;Singapore;False;Legal;5;5;Bank_349;Singapore
TX0000003485;Brazil;2.173.880.269.778.160;Property Purchase;26/5/13 04:00;Person_6028;Casinos;Brazil;False;Legal;3;9;Bank_81;Panama
TX0000003486;Singapore;84.690.491.503.919;Stocks Transfer;26/5/13 05:00;Person_3945;Construction;Singapore;False;Illegal;4;8;Bank_320;Singapore
TX0000003487;China;1.817.090.293.832.080;Property Purchase;26/5/13 06:00;Person_2255;Finance;Singapore;False;Illegal;5;8;Bank_220;Switzerland
TX0000003488;Singapore;2.853.187.782.990.820;Stocks Transfer;26/5/13 07:00;Person_8860;Arms Trade;China;False;Legal;4;1;Bank_28;Singapore
TX0000003489;Brazil;2.404.595.922.519.670;Property Purchase;26/5/13 08:00;Person_1637;Finance;South Africa;False;Legal;4;4;Bank_11;Bahamas
TX0000003490;South Africa;7.372.502.415.594.210;Cash Withdrawal;26/5/13 09:00;Person_7085;Arms Trade;UAE;False;Legal;7;9;Bank_93;Panama
TX0000003491;UAE;454.242.076.237.267;Offshore Transfer;26/5/13 10:00;Person_8628;Finance;Brazil;False;Illegal;1;4;Bank_207;Panama
TX0000003492;Singapore;32.704.338.806.112.100;Stocks Transfer;26/5/13 11:00;Person_9596;Oil & Gas;USA;False;Legal;8;4;Bank_431;Luxembourg
TX0000003493;Singapore;30.949.720.948.656.900;Cryptocurrency;26/5/13 12:00;Person_8287;Casinos;China;False;Illegal;7;5;Bank_228;Switzerland
TX0000003494;UAE;4.361.809.640.697.500;Property Purchase;26/5/13 13:00;Person_8240;Arms Trade;USA;True;Illegal;7;5;Bank_150;Cayman Islands
TX0000003495;Russia;25.363.164.483.653.300;Stocks Transfer;26/5/13 14:00;Person_6830;Casinos;USA;False;Legal;2;4;Bank_201;Bahamas
TX0000003496;USA;7.328.447.497.977.720;Stocks Transfer;26/5/13 15:00;Person_6789;Casinos;Russia;False;Illegal;8;1;Bank_163;Switzerland
TX0000003497;Switzerland;15.701.256.899.655.400;Offshore Transfer;26/5/13 16:00;Person_879;Construction;Russia;False;Illegal;9;4;Bank_402;Switzerland
TX0000003498;UK;46.673.086.293.778;Stocks Transfer;26/5/13 17:00;Person_6395;Real Estate;Brazil;False;Illegal;5;6;Bank_278;Cayman Islands
TX0000003499;Russia;31.224.036.810.652.100;Offshore Transfer;26/5/13 18:00;Person_1938;Oil & Gas;UAE;False;Illegal;10;3;Bank_285;Switzerland
TX0000003500;India;4.549.164.134.153.410;Offshore Transfer;26/5/13 19:00;Person_9183;Finance;Russia;True;Illegal;7;2;Bank_141;Switzerland
TX0000003501;China;34.898.419.861.806.500;Property Purchase;26/5/13 20:00;Person_7978;Construction;USA;True;Illegal;6;9;Bank_384;Singapore
TX0000003502;China;3.660.403.766.892.160;Stocks Transfer;26/5/13 21:00;Person_3004;Oil & Gas;UAE;False;Illegal;7;1;Bank_55;Luxembourg
TX0000003503;UAE;18.826.121.474.918.900;Property Purchase;26/5/13 22:00;Person_5890;Oil & Gas;USA;False;Illegal;3;3;Bank_468;Panama
TX0000003504;Russia;2.590.748.234.196.420;Property Purchase;26/5/13 23:00;Person_1956;Luxury Goods;UK;False;Illegal;7;5;Bank_218;Panama
TX0000003505;South Africa;15.443.100.407.662.000;Stocks Transfer;27/5/13 00:00;Person_9299;Luxury Goods;Russia;False;Legal;8;4;Bank_357;Switzerland
TX0000003506;UK;6.242.966.505.646.030;Stocks Transfer;27/5/13 01:00;Person_3971;Luxury Goods;Singapore;False;Legal;9;9;Bank_194;Luxembourg
TX0000003507;Brazil;3.736.253.113.137.160;Property Purchase;27/5/13 02:00;Person_5489;Real Estate;Russia;False;Illegal;3;8;Bank_307;Luxembourg
TX0000003508;Brazil;4.761.344.404.844.530;Cryptocurrency;27/5/13 03:00;Person_6991;Real Estate;Switzerland;True;Illegal;10;6;Bank_11;Bahamas
TX0000003509;UK;229.099.986.998.787;Cash Withdrawal;27/5/13 04:00;Person_8715;Oil & Gas;India;False;Legal;3;1;Bank_290;Switzerland
TX0000003510;Russia;3.277.571.874.296.280;Stocks Transfer;27/5/13 05:00;Person_6663;Oil & Gas;Brazil;True;Illegal;9;4;Bank_135;Bahamas
TX0000003511;Russia;3.879.107.722.812.660;Stocks Transfer;27/5/13 06:00;Person_758;Oil & Gas;China;False;Illegal;7;8;Bank_216;Panama
TX0000003512;USA;4.228.515.314.457.140;Cash Withdrawal;27/5/13 07:00;Person_8419;Luxury Goods;Russia;False;Legal;8;6;Bank_447;Panama
TX0000003513;Switzerland;5.800.573.165.463.570;Stocks Transfer;27/5/13 08:00;Person_1502;Oil & Gas;USA;False;Illegal;2;6;Bank_273;Cayman Islands
TX0000003514;UAE;7.247.180.915.809.720;Offshore Transfer;27/5/13 09:00;Person_5630;Finance;China;False;Legal;2;5;Bank_328;Cayman Islands
TX0000003515;China;2.627.507.710.660.130;Property Purchase;27/5/13 10:00;Person_7537;Arms Trade;South Africa;False;Illegal;10;3;Bank_488;Singapore
TX0000003516;India;27.676.199.564.969.200;Cryptocurrency;27/5/13 11:00;Person_3667;Casinos;India;False;Illegal;4;0;Bank_94;Bahamas
TX0000003517;USA;414.354.696.288.277;Cash Withdrawal;27/5/13 12:00;Person_6333;Arms Trade;Switzerland;False;Legal;2;3;Bank_324;Singapore
TX0000003518;USA;39.521.320.557.554.300;Cryptocurrency;27/5/13 13:00;Person_3820;Casinos;India;False;Illegal;6;2;Bank_102;Panama
TX0000003519;South Africa;4.566.604.380.998.790;Cash Withdrawal;27/5/13 14:00;Person_9618;Finance;UK;False;Illegal;7;8;Bank_221;Luxembourg
TX0000003520;India;28.408.329.047.495.500;Cryptocurrency;27/5/13 15:00;Person_8240;Arms Trade;Brazil;False;Illegal;1;5;Bank_466;Bahamas
TX0000003521;China;33.065.829.815.067.900;Cryptocurrency;27/5/13 16:00;Person_4715;Arms Trade;Brazil;False;Legal;7;3;Bank_378;Cayman Islands
TX0000003522;Singapore;4.628.419.594.001.750;Property Purchase;27/5/13 17:00;Person_2524;Construction;South Africa;False;Legal;6;9;Bank_155;Switzerland
TX0000003523;Russia;11.974.763.943.251.600;Cash Withdrawal;27/5/13 18:00;Person_8328;Luxury Goods;Singapore;True;Illegal;2;5;Bank_489;Panama
TX0000003524;USA;9.908.384.445.888.890;Cryptocurrency;27/5/13 19:00;Person_5468;Finance;China;False;Legal;9;7;Bank_115;Switzerland
TX0000003525;South Africa;30.517.164.950.138.800;Offshore Transfer;27/5/13 20:00;Person_3329;Real Estate;UK;True;Legal;4;0;Bank_220;Switzerland
TX0000003526;Switzerland;8.152.030.295.786.070;Stocks Transfer;27/5/13 21:00;Person_6839;Construction;Switzerland;False;Illegal;1;9;Bank_38;Bahamas
TX0000003527;Singapore;3.858.768.390.554.330;Cash Withdrawal;27/5/13 22:00;Person_1310;Construction;Russia;True;Illegal;3;4;Bank_276;Luxembourg
TX0000003528;Russia;19.204.655.605.940.300;Property Purchase;27/5/13 23:00;Person_4008;Arms Trade;South Africa;True;Illegal;8;8;Bank_93;Panama
TX0000003529;USA;24.376.611.157.930.700;Stocks Transfer;28/5/13 00:00;Person_4802;Casinos;UAE;False;Illegal;6;2;Bank_232;Switzerland
TX0000003530;Singapore;10.180.425.457.946.200;Property Purchase;28/5/13 01:00;Person_7666;Construction;Russia;False;Illegal;7;1;Bank_283;Panama
TX0000003531;UK;4.143.398.905.983.660;Stocks Transfer;28/5/13 02:00;Person_4883;Real Estate;China;False;Illegal;10;7;Bank_216;Switzerland
TX0000003532;UAE;9.306.303.003.760.440;Offshore Transfer;28/5/13 03:00;Person_3431;Casinos;Switzerland;True;Legal;2;8;Bank_12;Panama
TX0000003533;South Africa;1.118.984.024.572.260;Cryptocurrency;28/5/13 04:00;Person_8370;Casinos;UAE;False;Illegal;7;2;Bank_263;Singapore
TX0000003534;South Africa;4.012.461.555.375.000;Cash Withdrawal;28/5/13 05:00;Person_9256;Construction;Switzerland;False;Illegal;8;6;Bank_288;Switzerland
TX0000003535;China;316.122.050.519.994;Stocks Transfer;28/5/13 06:00;Person_5980;Casinos;USA;False;Illegal;7;3;Bank_7;Cayman Islands
TX0000003536;Singapore;3.606.561.760.445.840;Cash Withdrawal;28/5/13 07:00;Person_3142;Casinos;UAE;False;Legal;3;0;Bank_7;Singapore
TX0000003537;Switzerland;4.626.966.900.874.720;Cryptocurrency;28/5/13 08:00;Person_3637;Construction;India;False;Illegal;9;8;Bank_194;Switzerland
TX0000003538;China;38.401.338.482.032.300;Cash Withdrawal;28/5/13 09:00;Person_3534;Casinos;Switzerland;False;Illegal;8;8;Bank_301;Luxembourg
TX0000003539;Singapore;16.125.144.948.692.500;Offshore Transfer;28/5/13 10:00;Person_820;Luxury Goods;South Africa;False;Illegal;7;7;Bank_207;Cayman Islands
TX0000003540;UAE;3.597.504.068.008.850;Property Purchase;28/5/13 11:00;Person_8915;Real Estate;India;False;Legal;8;7;Bank_125;Panama
TX0000003541;Singapore;26.795.182.303.677.700;Stocks Transfer;28/5/13 12:00;Person_2377;Luxury Goods;India;False;Illegal;8;0;Bank_270;Panama
TX0000003542;Singapore;35.722.401.924.658.600;Property Purchase;28/5/13 13:00;Person_8658;Real Estate;South Africa;True;Illegal;3;5;Bank_398;Bahamas
TX0000003543;South Africa;4.235.730.643.882.900;Property Purchase;28/5/13 14:00;Person_6552;Arms Trade;China;False;Legal;6;6;Bank_251;Bahamas
TX0000003544;Russia;21.595.973.262.461.600;Offshore Transfer;28/5/13 15:00;Person_9203;Real Estate;Singapore;False;Illegal;6;7;Bank_73;Bahamas
TX0000003545;Brazil;2.820.153.490.466.280;Property Purchase;28/5/13 16:00;Person_5201;Arms Trade;UAE;False;Illegal;9;0;Bank_71;Luxembourg
TX0000003546;Switzerland;10.201.802.127.745;Offshore Transfer;28/5/13 17:00;Person_7902;Construction;Singapore;False;Illegal;8;3;Bank_142;Switzerland
TX0000003547;USA;13.187.654.080.599.700;Offshore Transfer;28/5/13 18:00;Person_8899;Oil & Gas;USA;False;Legal;3;8;Bank_251;Bahamas
